,song,singer,id,url,preview_urls,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id.1,uri,track_href,analysis_url,duration_ms,time_signature,hot,cluster
3706,Round Here,Counting Crows ,35qwJUKVy1OIt0wQ3xEXi0,https://open.spotify.com/track/35qwJUKVy1OIt0wQ3xEXi0,,0.314,0.478,7.0,-9.37,1.0,0.0341,0.144,7.19e-05,0.0814,0.186,94.203,audio_features,35qwJUKVy1OIt0wQ3xEXi0,spotify:track:35qwJUKVy1OIt0wQ3xEXi0,https://api.spotify.com/v1/tracks/35qwJUKVy1OIt0wQ3xEXi0,https://api.spotify.com/v1/audio-analysis/35qwJUKVy1OIt0wQ3xEXi0,331400.0,4.0,False,2
3707,Run to the Sun,N.E.R.D.,4Bjwyj8KM85xblkSt5A24j,https://open.spotify.com/track/4Bjwyj8KM85xblkSt5A24j,,0.771,0.769,10.0,-6.021,1.0,0.0977,0.144,2.63e-05,0.0544,0.877,96.952,audio_features,4Bjwyj8KM85xblkSt5A24j,spotify:track:4Bjwyj8KM85xblkSt5A24j,https://api.spotify.com/v1/tracks/4Bjwyj8KM85xblkSt5A24j,https://api.spotify.com/v1/audio-analysis/4Bjwyj8KM85xblkSt5A24j,291067.0,4.0,False,5
3708,Can t Get Enough Of You Baby,Smash Mouth ,0UVIXwqfTjefBbDyY60MWB,https://open.spotify.com/track/0UVIXwqfTjefBbDyY60MWB,,0.666,0.895,6.0,-4.667,1.0,0.0293,0.0147,0.0,0.439,0.83,123.716,audio_features,0UVIXwqfTjefBbDyY60MWB,spotify:track:0UVIXwqfTjefBbDyY60MWB,https://api.spotify.com/v1/tracks/0UVIXwqfTjefBbDyY60MWB,https://api.spotify.com/v1/audio-analysis/0UVIXwqfTjefBbDyY60MWB,150773.0,4.0,False,8
3709,Auto Hag,Pigface,53zV06Rh1nNX9G3uvPD7hT,https://open.spotify.com/track/53zV06Rh1nNX9G3uvPD7hT,,0.168,0.817,11.0,-9.391,0.0,0.049,0.0934,0.000258,0.133,0.101,145.267,audio_features,53zV06Rh1nNX9G3uvPD7hT,spotify:track:53zV06Rh1nNX9G3uvPD7hT,https://api.spotify.com/v1/tracks/53zV06Rh1nNX9G3uvPD7hT,https://api.spotify.com/v1/audio-analysis/53zV06Rh1nNX9G3uvPD7hT,289973.0,4.0,False,7
3710,Holo Wa apa,Keola Beamer,6MBAcCdbnB5vEPxIei4QYh,https://open.spotify.com/track/6MBAcCdbnB5vEPxIei4QYh,,0.511,0.323,0.0,-17.145,1.0,0.0556,0.942,0.932,0.124,0.304,152.069,audio_features,6MBAcCdbnB5vEPxIei4QYh,spotify:track:6MBAcCdbnB5vEPxIei4QYh,https://api.spotify.com/v1/tracks/6MBAcCdbnB5vEPxIei4QYh,https://api.spotify.com/v1/audio-analysis/6MBAcCdbnB5vEPxIei4QYh,99293.0,4.0,False,12
3711,Nothing At All ,Third Day,3jBDFBU5vJyo6u6Ar2JOIM,https://open.spotify.com/track/3jBDFBU5vJyo6u6Ar2JOIM,,0.255,0.857,2.0,-7.925,1.0,0.0395,0.111,0.00237,0.111,0.686,174.771,audio_features,3jBDFBU5vJyo6u6Ar2JOIM,spotify:track:3jBDFBU5vJyo6u6Ar2JOIM,https://api.spotify.com/v1/tracks/3jBDFBU5vJyo6u6Ar2JOIM,https://api.spotify.com/v1/audio-analysis/3jBDFBU5vJyo6u6Ar2JOIM,313560.0,4.0,False,3
3712,Take Time,The Books,3NXOn6Jurm7LXk8P2S3aBj,https://open.spotify.com/track/3NXOn6Jurm7LXk8P2S3aBj,,0.706,0.678,2.0,-7.192,0.0,0.11,0.481,0.755,0.338,0.555,90.022,audio_features,3NXOn6Jurm7LXk8P2S3aBj,spotify:track:3NXOn6Jurm7LXk8P2S3aBj,https://api.spotify.com/v1/tracks/3NXOn6Jurm7LXk8P2S3aBj,https://api.spotify.com/v1/audio-analysis/3NXOn6Jurm7LXk8P2S3aBj,216680.0,4.0,False,6
3713,Suge ,DaBaby,2gwkD6igEhQbDQegRCcdoB,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,,0.876,0.662,2.0,-6.482,0.0,0.426,0.0608,0.0,0.127,0.844,75.445,audio_features,2gwkD6igEhQbDQegRCcdoB,spotify:track:2gwkD6igEhQbDQegRCcdoB,https://api.spotify.com/v1/tracks/2gwkD6igEhQbDQegRCcdoB,https://api.spotify.com/v1/audio-analysis/2gwkD6igEhQbDQegRCcdoB,163320.0,4.0,False,6
3714,Wakin on a Pretty Day ,Kurt Vile,4cCoZML1dPIQxNjOwDmJGf,https://open.spotify.com/track/4cCoZML1dPIQxNjOwDmJGf,,0.38,0.781,11.0,-8.162,1.0,0.0341,0.0472,0.749,0.265,0.553,101.7,audio_features,4cCoZML1dPIQxNjOwDmJGf,spotify:track:4cCoZML1dPIQxNjOwDmJGf,https://api.spotify.com/v1/tracks/4cCoZML1dPIQxNjOwDmJGf,https://api.spotify.com/v1/audio-analysis/4cCoZML1dPIQxNjOwDmJGf,570733.0,4.0,False,2
3715,Zombie,Cranberries ,7EZC6E7UjZe63f1jRmkWxt,https://open.spotify.com/track/7EZC6E7UjZe63f1jRmkWxt,,0.309,0.649,7.0,-8.994,1.0,0.035,0.0158,0.00591,0.367,0.312,166.915,audio_features,7EZC6E7UjZe63f1jRmkWxt,spotify:track:7EZC6E7UjZe63f1jRmkWxt,https://api.spotify.com/v1/tracks/7EZC6E7UjZe63f1jRmkWxt,https://api.spotify.com/v1/audio-analysis/7EZC6E7UjZe63f1jRmkWxt,306440.0,4.0,False,9
3716,Devil s Walk,Eddie C. Campbell,2syXfVSUv18ywbqP7vnvoh,https://open.spotify.com/track/2syXfVSUv18ywbqP7vnvoh,,0.816,0.724,5.0,-9.308,0.0,0.0559,0.535,0.1,0.119,0.903,108.649,audio_features,2syXfVSUv18ywbqP7vnvoh,spotify:track:2syXfVSUv18ywbqP7vnvoh,https://api.spotify.com/v1/tracks/2syXfVSUv18ywbqP7vnvoh,https://api.spotify.com/v1/audio-analysis/2syXfVSUv18ywbqP7vnvoh,239040.0,3.0,False,10
3718,Albuquerque,Walkabouts,7A7hindOsBJpOXO4hYTzv9,https://open.spotify.com/track/7A7hindOsBJpOXO4hYTzv9,,0.558,0.365,0.0,-10.519,1.0,0.0292,0.137,0.656,0.101,0.192,98.816,audio_features,7A7hindOsBJpOXO4hYTzv9,spotify:track:7A7hindOsBJpOXO4hYTzv9,https://api.spotify.com/v1/tracks/7A7hindOsBJpOXO4hYTzv9,https://api.spotify.com/v1/audio-analysis/7A7hindOsBJpOXO4hYTzv9,339000.0,4.0,False,11
3719,Partita in La Minore,Corale Polifonica Jubilate Deo,7q8lMXV1k5TpNeNclKh8DQ,https://open.spotify.com/track/7q8lMXV1k5TpNeNclKh8DQ,,0.0915,0.0694,9.0,-16.881,0.0,0.0411,0.978,0.951,0.157,0.0913,67.219,audio_features,7q8lMXV1k5TpNeNclKh8DQ,spotify:track:7q8lMXV1k5TpNeNclKh8DQ,https://api.spotify.com/v1/tracks/7q8lMXV1k5TpNeNclKh8DQ,https://api.spotify.com/v1/audio-analysis/7q8lMXV1k5TpNeNclKh8DQ,345360.0,5.0,False,13
3720,Sunday Candy ,Donnie Trumpet & the Social Experiment,6fTdcGsjxlAD9PSkoPaLMX,https://open.spotify.com/track/6fTdcGsjxlAD9PSkoPaLMX,,0.511,0.596,0.0,-6.56,1.0,0.224,0.53,0.0,0.0798,0.554,158.063,audio_features,6fTdcGsjxlAD9PSkoPaLMX,spotify:track:6fTdcGsjxlAD9PSkoPaLMX,https://api.spotify.com/v1/tracks/6fTdcGsjxlAD9PSkoPaLMX,https://api.spotify.com/v1/audio-analysis/6fTdcGsjxlAD9PSkoPaLMX,226014.0,4.0,False,3
3721,On Second Thought,Eddie Rabbitt,532WuuKOmBM5Qncqn0IwJz,https://open.spotify.com/track/532WuuKOmBM5Qncqn0IwJz,,0.548,0.657,9.0,-8.822,1.0,0.0263,0.206,0.0,0.271,0.939,130.787,audio_features,532WuuKOmBM5Qncqn0IwJz,spotify:track:532WuuKOmBM5Qncqn0IwJz,https://api.spotify.com/v1/tracks/532WuuKOmBM5Qncqn0IwJz,https://api.spotify.com/v1/audio-analysis/532WuuKOmBM5Qncqn0IwJz,218707.0,4.0,False,5
3722,The Wire ,HAIM,6golelYKuy85o3u0cxIxFK,https://open.spotify.com/track/6golelYKuy85o3u0cxIxFK,,0.547,0.635,2.0,-5.569,1.0,0.137,0.0127,5.01e-06,0.0585,0.525,113.678,audio_features,6golelYKuy85o3u0cxIxFK,spotify:track:6golelYKuy85o3u0cxIxFK,https://api.spotify.com/v1/tracks/6golelYKuy85o3u0cxIxFK,https://api.spotify.com/v1/audio-analysis/6golelYKuy85o3u0cxIxFK,245293.0,4.0,False,11
3723,Rock This Christmas ,Jump5,7oiwKckUyZl2ieY9PGpcBt,https://open.spotify.com/track/7oiwKckUyZl2ieY9PGpcBt,,0.59,0.908,4.0,-2.774,0.0,0.033,0.0174,0.0,0.184,0.508,140.028,audio_features,7oiwKckUyZl2ieY9PGpcBt,spotify:track:7oiwKckUyZl2ieY9PGpcBt,https://api.spotify.com/v1/tracks/7oiwKckUyZl2ieY9PGpcBt,https://api.spotify.com/v1/audio-analysis/7oiwKckUyZl2ieY9PGpcBt,227067.0,4.0,False,6
3724,Give It Up,Cut 'N' Move ,1Hh5gDiXZGhtKfHzJYYhSJ,https://open.spotify.com/track/1Hh5gDiXZGhtKfHzJYYhSJ,,0.698,0.92,5.0,-8.507,0.0,0.0361,0.00327,0.00222,0.0665,0.76,119.965,audio_features,1Hh5gDiXZGhtKfHzJYYhSJ,spotify:track:1Hh5gDiXZGhtKfHzJYYhSJ,https://api.spotify.com/v1/tracks/1Hh5gDiXZGhtKfHzJYYhSJ,https://api.spotify.com/v1/audio-analysis/1Hh5gDiXZGhtKfHzJYYhSJ,265200.0,4.0,False,6
3725,La Bamba,Willie Bobo,3rsRhXidlE4zvKGiFXxbra,https://open.spotify.com/track/3rsRhXidlE4zvKGiFXxbra,,0.448,0.546,10.0,-8.842,1.0,0.0349,0.281,0.237,0.225,0.932,170.643,audio_features,3rsRhXidlE4zvKGiFXxbra,spotify:track:3rsRhXidlE4zvKGiFXxbra,https://api.spotify.com/v1/tracks/3rsRhXidlE4zvKGiFXxbra,https://api.spotify.com/v1/audio-analysis/3rsRhXidlE4zvKGiFXxbra,128693.0,4.0,False,9
3726,Eple,Royksopp,7pbEKdMWHGwPQSDGfcNycM,https://open.spotify.com/track/7pbEKdMWHGwPQSDGfcNycM,,0.68,0.849,6.0,-5.295,1.0,0.0444,0.00746,0.0694,0.108,0.806,106.486,audio_features,7pbEKdMWHGwPQSDGfcNycM,spotify:track:7pbEKdMWHGwPQSDGfcNycM,https://api.spotify.com/v1/tracks/7pbEKdMWHGwPQSDGfcNycM,https://api.spotify.com/v1/audio-analysis/7pbEKdMWHGwPQSDGfcNycM,218320.0,4.0,False,5
3727,Quit Playing Games ,Backstreet Boys ,1nRwyxNsqCLeA17qR8Nfxx,https://open.spotify.com/track/1nRwyxNsqCLeA17qR8Nfxx,,0.8,0.875,11.0,-4.952,0.0,0.0338,0.0615,2.79e-06,0.13,0.882,100.033,audio_features,1nRwyxNsqCLeA17qR8Nfxx,spotify:track:1nRwyxNsqCLeA17qR8Nfxx,https://api.spotify.com/v1/tracks/1nRwyxNsqCLeA17qR8Nfxx,https://api.spotify.com/v1/audio-analysis/1nRwyxNsqCLeA17qR8Nfxx,233533.0,4.0,False,1
3728,Blueberry Hill,Fats Domino,06PdA0DLgF4BfAeUNZAbFG,https://open.spotify.com/track/06PdA0DLgF4BfAeUNZAbFG,,0.489,0.499,11.0,-9.702,1.0,0.0271,0.74,0.000236,0.156,0.829,133.341,audio_features,06PdA0DLgF4BfAeUNZAbFG,spotify:track:06PdA0DLgF4BfAeUNZAbFG,https://api.spotify.com/v1/tracks/06PdA0DLgF4BfAeUNZAbFG,https://api.spotify.com/v1/audio-analysis/06PdA0DLgF4BfAeUNZAbFG,147880.0,3.0,False,10
3730,Merry Christmas My Love,Gilli Moon,1Gg863J3MqKb2X19ynotum,https://open.spotify.com/track/1Gg863J3MqKb2X19ynotum,,0.547,0.325,5.0,-8.252,1.0,0.0323,0.828,0.0,0.126,0.378,67.465,audio_features,1Gg863J3MqKb2X19ynotum,spotify:track:1Gg863J3MqKb2X19ynotum,https://api.spotify.com/v1/tracks/1Gg863J3MqKb2X19ynotum,https://api.spotify.com/v1/audio-analysis/1Gg863J3MqKb2X19ynotum,213333.0,4.0,False,2
3732,One,U2 ,3G69vJMWsX6ZohTykad2AU,https://open.spotify.com/track/3G69vJMWsX6ZohTykad2AU,,0.392,0.534,0.0,-8.793,1.0,0.0369,0.245,0.00104,0.155,0.325,181.305,audio_features,3G69vJMWsX6ZohTykad2AU,spotify:track:3G69vJMWsX6ZohTykad2AU,https://api.spotify.com/v1/tracks/3G69vJMWsX6ZohTykad2AU,https://api.spotify.com/v1/audio-analysis/3G69vJMWsX6ZohTykad2AU,276187.0,4.0,False,3
3733,Undergrunn,Tungtvann,29RLz2gTfcYbtUKYjtMr5C,https://open.spotify.com/track/29RLz2gTfcYbtUKYjtMr5C,,0.705,0.54,1.0,-9.333,1.0,0.354,0.0591,0.0,0.242,0.699,179.349,audio_features,29RLz2gTfcYbtUKYjtMr5C,spotify:track:29RLz2gTfcYbtUKYjtMr5C,https://api.spotify.com/v1/tracks/29RLz2gTfcYbtUKYjtMr5C,https://api.spotify.com/v1/audio-analysis/29RLz2gTfcYbtUKYjtMr5C,257493.0,4.0,False,3
3734,Sac Of Religion,16 Horsepower,517UTBNzk46JTsZgZpumYq,https://open.spotify.com/track/517UTBNzk46JTsZgZpumYq,,0.626,0.622,7.0,-7.93,1.0,0.0433,0.178,1.03e-06,0.367,0.406,116.425,audio_features,517UTBNzk46JTsZgZpumYq,spotify:track:517UTBNzk46JTsZgZpumYq,https://api.spotify.com/v1/tracks/517UTBNzk46JTsZgZpumYq,https://api.spotify.com/v1/audio-analysis/517UTBNzk46JTsZgZpumYq,208240.0,4.0,False,8
3735,Here And Now,Al Martino,5fm3H111RAKPrLl3XWHYj3,https://open.spotify.com/track/5fm3H111RAKPrLl3XWHYj3,,0.496,0.729,6.0,-4.944,0.0,0.0436,0.513,0.0,0.157,0.335,127.237,audio_features,5fm3H111RAKPrLl3XWHYj3,spotify:track:5fm3H111RAKPrLl3XWHYj3,https://api.spotify.com/v1/tracks/5fm3H111RAKPrLl3XWHYj3,https://api.spotify.com/v1/audio-analysis/5fm3H111RAKPrLl3XWHYj3,229800.0,4.0,False,7
3736,Talk About Love,Two Tone Club,1r3OZCmqgp2BqF8zyIBApe,https://open.spotify.com/track/1r3OZCmqgp2BqF8zyIBApe,,0.628,0.733,10.0,-7.453,1.0,0.0267,0.296,0.00294,0.128,0.922,134.035,audio_features,1r3OZCmqgp2BqF8zyIBApe,spotify:track:1r3OZCmqgp2BqF8zyIBApe,https://api.spotify.com/v1/tracks/1r3OZCmqgp2BqF8zyIBApe,https://api.spotify.com/v1/audio-analysis/1r3OZCmqgp2BqF8zyIBApe,202573.0,4.0,False,5
3738,Listen,Sophie B. Hawkins,3Uq57hXU22fZtT1Xo5QZJ6,https://open.spotify.com/track/3Uq57hXU22fZtT1Xo5QZJ6,,0.655,0.328,9.0,-13.138,0.0,0.0403,0.26,0.00511,0.0495,0.313,139.947,audio_features,3Uq57hXU22fZtT1Xo5QZJ6,spotify:track:3Uq57hXU22fZtT1Xo5QZJ6,https://api.spotify.com/v1/tracks/3Uq57hXU22fZtT1Xo5QZJ6,https://api.spotify.com/v1/audio-analysis/3Uq57hXU22fZtT1Xo5QZJ6,211773.0,3.0,False,10
3739,Fragment Four  ,Kenneth Bager,1qSXTY98ObE0LU9qH0fQAk,https://open.spotify.com/track/1qSXTY98ObE0LU9qH0fQAk,,0.78,0.563,7.0,-8.231,1.0,0.0337,0.02,0.132,0.13,0.739,134.979,audio_features,1qSXTY98ObE0LU9qH0fQAk,spotify:track:1qSXTY98ObE0LU9qH0fQAk,https://api.spotify.com/v1/tracks/1qSXTY98ObE0LU9qH0fQAk,https://api.spotify.com/v1/audio-analysis/1qSXTY98ObE0LU9qH0fQAk,283040.0,4.0,False,5
3740,Spanish Harlem,Ben E. King,3UCmuRdeTriWgOZMEJsfqZ,https://open.spotify.com/track/3UCmuRdeTriWgOZMEJsfqZ,,0.608,0.594,2.0,-11.86,1.0,0.0435,0.32,4.75e-05,0.129,0.789,125.166,audio_features,3UCmuRdeTriWgOZMEJsfqZ,spotify:track:3UCmuRdeTriWgOZMEJsfqZ,https://api.spotify.com/v1/tracks/3UCmuRdeTriWgOZMEJsfqZ,https://api.spotify.com/v1/audio-analysis/3UCmuRdeTriWgOZMEJsfqZ,174293.0,4.0,False,11
3742,Elimination ,Overkill,6lWFQo5NuR3y8Q6CHIRatA,https://open.spotify.com/track/6lWFQo5NuR3y8Q6CHIRatA,,0.302,0.805,6.0,-11.395,0.0,0.0967,0.000849,4.19e-06,0.151,0.578,112.766,audio_features,6lWFQo5NuR3y8Q6CHIRatA,spotify:track:6lWFQo5NuR3y8Q6CHIRatA,https://api.spotify.com/v1/tracks/6lWFQo5NuR3y8Q6CHIRatA,https://api.spotify.com/v1/audio-analysis/6lWFQo5NuR3y8Q6CHIRatA,275387.0,4.0,False,13
3743,Soundhole,Factums,38KyhzEflCZUYiyhY12gKl,https://open.spotify.com/track/38KyhzEflCZUYiyhY12gKl,,0.628,0.708,10.0,-8.58,1.0,0.0831,0.563,0.136,0.222,0.582,133.058,audio_features,38KyhzEflCZUYiyhY12gKl,spotify:track:38KyhzEflCZUYiyhY12gKl,https://api.spotify.com/v1/tracks/38KyhzEflCZUYiyhY12gKl,https://api.spotify.com/v1/audio-analysis/38KyhzEflCZUYiyhY12gKl,107104.0,4.0,False,5
3744,Man Of The World ,Robin Trower,1aECy3DOTqWwDdhTxmH10b,https://open.spotify.com/track/1aECy3DOTqWwDdhTxmH10b,,0.654,0.563,2.0,-11.377,1.0,0.0432,0.0813,1.55e-06,0.133,0.858,113.956,audio_features,1aECy3DOTqWwDdhTxmH10b,spotify:track:1aECy3DOTqWwDdhTxmH10b,https://api.spotify.com/v1/tracks/1aECy3DOTqWwDdhTxmH10b,https://api.spotify.com/v1/audio-analysis/1aECy3DOTqWwDdhTxmH10b,162427.0,4.0,False,11
3745,What Ever Happened?,The Strokes,78Gzxi27GuNHTfkn2BylG4,https://open.spotify.com/track/78Gzxi27GuNHTfkn2BylG4,,0.547,0.596,11.0,-6.044,1.0,0.0339,8.02e-05,0.739,0.273,0.584,116.17,audio_features,78Gzxi27GuNHTfkn2BylG4,spotify:track:78Gzxi27GuNHTfkn2BylG4,https://api.spotify.com/v1/tracks/78Gzxi27GuNHTfkn2BylG4,https://api.spotify.com/v1/audio-analysis/78Gzxi27GuNHTfkn2BylG4,169507.0,4.0,False,2
3747,Semen on the Mount,Arab On Radar,5q2JKfLyFBK75a5o581afK,https://open.spotify.com/track/5q2JKfLyFBK75a5o581afK,,0.361,0.831,5.0,-7.836,0.0,0.0588,0.131,0.0372,0.273,0.245,69.469,audio_features,5q2JKfLyFBK75a5o581afK,spotify:track:5q2JKfLyFBK75a5o581afK,https://api.spotify.com/v1/tracks/5q2JKfLyFBK75a5o581afK,https://api.spotify.com/v1/audio-analysis/5q2JKfLyFBK75a5o581afK,221613.0,4.0,False,13
3748,Heavy,Young Boss,3Ea0lGMbNUVijjQZLdOirA,https://open.spotify.com/track/3Ea0lGMbNUVijjQZLdOirA,,0.639,0.834,6.0,-7.203,0.0,0.429,0.0486,0.0,0.281,0.658,81.188,audio_features,3Ea0lGMbNUVijjQZLdOirA,spotify:track:3Ea0lGMbNUVijjQZLdOirA,https://api.spotify.com/v1/tracks/3Ea0lGMbNUVijjQZLdOirA,https://api.spotify.com/v1/audio-analysis/3Ea0lGMbNUVijjQZLdOirA,248889.0,4.0,False,13
3751,Forever Shamed,Godsmack,1HwOD4A9toZBLQCM7LuIS5,https://open.spotify.com/track/1HwOD4A9toZBLQCM7LuIS5,,0.491,0.852,7.0,-4.809,1.0,0.0451,3.27e-05,7.81e-06,0.0189,0.646,109.092,audio_features,1HwOD4A9toZBLQCM7LuIS5,spotify:track:1HwOD4A9toZBLQCM7LuIS5,https://api.spotify.com/v1/tracks/1HwOD4A9toZBLQCM7LuIS5,https://api.spotify.com/v1/audio-analysis/1HwOD4A9toZBLQCM7LuIS5,203800.0,4.0,False,2
3752,Roxanne,The Police,3EYOJ48Et32uATr9ZmLnAo,https://open.spotify.com/track/3EYOJ48Et32uATr9ZmLnAo,,0.618,0.748,0.0,-8.905,1.0,0.358,0.0384,4.1e-06,0.0473,0.663,134.114,audio_features,3EYOJ48Et32uATr9ZmLnAo,spotify:track:3EYOJ48Et32uATr9ZmLnAo,https://api.spotify.com/v1/tracks/3EYOJ48Et32uATr9ZmLnAo,https://api.spotify.com/v1/audio-analysis/3EYOJ48Et32uATr9ZmLnAo,191947.0,4.0,False,11
3753,Stay,Kevin Toney,71jCH3wWmIrpnuDy7EuoB9,https://open.spotify.com/track/71jCH3wWmIrpnuDy7EuoB9,,0.651,0.492,9.0,-11.103,0.0,0.0433,0.341,0.242,0.177,0.539,77.977,audio_features,71jCH3wWmIrpnuDy7EuoB9,spotify:track:71jCH3wWmIrpnuDy7EuoB9,https://api.spotify.com/v1/tracks/71jCH3wWmIrpnuDy7EuoB9,https://api.spotify.com/v1/audio-analysis/71jCH3wWmIrpnuDy7EuoB9,316040.0,4.0,False,1
3754,Monkey Gone to Heaven,Pixies,6BT7qiDY4A5tOyklohjQuW,https://open.spotify.com/track/6BT7qiDY4A5tOyklohjQuW,,0.654,0.39,6.0,-10.638,0.0,0.0307,0.00418,0.0069,0.271,0.566,116.572,audio_features,6BT7qiDY4A5tOyklohjQuW,spotify:track:6BT7qiDY4A5tOyklohjQuW,https://api.spotify.com/v1/tracks/6BT7qiDY4A5tOyklohjQuW,https://api.spotify.com/v1/audio-analysis/6BT7qiDY4A5tOyklohjQuW,175333.0,4.0,False,1
3755,Reptile Smile,Th Faith Healers,2hNm83HgOmlv2XLu0A6RXl,https://open.spotify.com/track/2hNm83HgOmlv2XLu0A6RXl,,0.443,0.953,10.0,-11.643,1.0,0.067,0.000116,0.00061,0.209,0.102,125.451,audio_features,2hNm83HgOmlv2XLu0A6RXl,spotify:track:2hNm83HgOmlv2XLu0A6RXl,https://api.spotify.com/v1/tracks/2hNm83HgOmlv2XLu0A6RXl,https://api.spotify.com/v1/audio-analysis/2hNm83HgOmlv2XLu0A6RXl,301733.0,4.0,False,2
3756,Carry On,Narada Michael Walden,4HAQyuOVkNdBhQacWHNhNI,https://open.spotify.com/track/4HAQyuOVkNdBhQacWHNhNI,,0.603,0.553,5.0,-14.953,1.0,0.0424,0.134,0.0284,0.127,0.941,90.951,audio_features,4HAQyuOVkNdBhQacWHNhNI,spotify:track:4HAQyuOVkNdBhQacWHNhNI,https://api.spotify.com/v1/tracks/4HAQyuOVkNdBhQacWHNhNI,https://api.spotify.com/v1/audio-analysis/4HAQyuOVkNdBhQacWHNhNI,312667.0,4.0,False,12
3758,Smoke on the Water,Deep Purple,5SAUIWdZ04OxYfJFDchC7S,https://open.spotify.com/track/5SAUIWdZ04OxYfJFDchC7S,,0.632,0.586,0.0,-11.333,1.0,0.0284,0.0983,0.581,0.0535,0.89,114.243,audio_features,5SAUIWdZ04OxYfJFDchC7S,spotify:track:5SAUIWdZ04OxYfJFDchC7S,https://api.spotify.com/v1/tracks/5SAUIWdZ04OxYfJFDchC7S,https://api.spotify.com/v1/audio-analysis/5SAUIWdZ04OxYfJFDchC7S,342173.0,4.0,False,11
3760,Break Me Shake Me,Savage Garden ,3buOItugju7mwOyL63aTbc,https://open.spotify.com/track/3buOItugju7mwOyL63aTbc,,0.757,0.673,0.0,-6.823,1.0,0.0279,0.0172,0.000828,0.114,0.661,110.136,audio_features,3buOItugju7mwOyL63aTbc,spotify:track:3buOItugju7mwOyL63aTbc,https://api.spotify.com/v1/tracks/3buOItugju7mwOyL63aTbc,https://api.spotify.com/v1/audio-analysis/3buOItugju7mwOyL63aTbc,203133.0,4.0,False,11
3761,Flash Light,Parliament,1v1PV2wERHiMPesMWX0qmO,https://open.spotify.com/track/1v1PV2wERHiMPesMWX0qmO,,0.702,0.735,7.0,-10.458,0.0,0.0465,0.243,0.117,0.474,0.687,105.177,audio_features,1v1PV2wERHiMPesMWX0qmO,spotify:track:1v1PV2wERHiMPesMWX0qmO,https://api.spotify.com/v1/tracks/1v1PV2wERHiMPesMWX0qmO,https://api.spotify.com/v1/audio-analysis/1v1PV2wERHiMPesMWX0qmO,346667.0,4.0,False,1
3762,Starside ,Spacehog,7EeSlpeqsvQWX9zaWNldrQ,https://open.spotify.com/track/7EeSlpeqsvQWX9zaWNldrQ,,0.331,0.709,0.0,-6.817,1.0,0.0292,0.0119,0.000986,0.166,0.538,162.282,audio_features,7EeSlpeqsvQWX9zaWNldrQ,spotify:track:7EeSlpeqsvQWX9zaWNldrQ,https://api.spotify.com/v1/tracks/7EeSlpeqsvQWX9zaWNldrQ,https://api.spotify.com/v1/audio-analysis/7EeSlpeqsvQWX9zaWNldrQ,229107.0,4.0,False,3
3763,Stop,Spice Girls ,3FteycP8CaXS1MhjcXekVT,https://open.spotify.com/track/3FteycP8CaXS1MhjcXekVT,,0.722,0.845,2.0,-4.446,0.0,0.0308,0.287,0.0,0.0561,0.965,130.13,audio_features,3FteycP8CaXS1MhjcXekVT,spotify:track:3FteycP8CaXS1MhjcXekVT,https://api.spotify.com/v1/tracks/3FteycP8CaXS1MhjcXekVT,https://api.spotify.com/v1/audio-analysis/3FteycP8CaXS1MhjcXekVT,204754.0,4.0,False,6
3764,Tigers Of The Sea,STORMWITCH,1PGVbdW9vcUCFkAqPawGHc,https://open.spotify.com/track/1PGVbdW9vcUCFkAqPawGHc,,0.314,0.935,4.0,-11.2,0.0,0.0472,0.000748,0.0003,0.945,0.128,153.769,audio_features,1PGVbdW9vcUCFkAqPawGHc,spotify:track:1PGVbdW9vcUCFkAqPawGHc,https://api.spotify.com/v1/tracks/1PGVbdW9vcUCFkAqPawGHc,https://api.spotify.com/v1/audio-analysis/1PGVbdW9vcUCFkAqPawGHc,237067.0,4.0,False,4
3765,Easy Mark,Nerf Herder,5x63wo2rvKpRglhsXpJ7f4,https://open.spotify.com/track/5x63wo2rvKpRglhsXpJ7f4,,0.39,0.857,7.0,-6.45,1.0,0.0464,0.00482,3e-05,0.112,0.705,171.275,audio_features,5x63wo2rvKpRglhsXpJ7f4,spotify:track:5x63wo2rvKpRglhsXpJ7f4,https://api.spotify.com/v1/tracks/5x63wo2rvKpRglhsXpJ7f4,https://api.spotify.com/v1/audio-analysis/5x63wo2rvKpRglhsXpJ7f4,216333.0,4.0,False,9
3766,Prayer of A Homeless Wanderer,Peter Rowan,7uEk4tiSknbZoMfBK99fX4,https://open.spotify.com/track/7uEk4tiSknbZoMfBK99fX4,,0.567,0.286,4.0,-17.863,0.0,0.0269,0.615,0.00403,0.0774,0.628,95.197,audio_features,7uEk4tiSknbZoMfBK99fX4,spotify:track:7uEk4tiSknbZoMfBK99fX4,https://api.spotify.com/v1/tracks/7uEk4tiSknbZoMfBK99fX4,https://api.spotify.com/v1/audio-analysis/7uEk4tiSknbZoMfBK99fX4,280067.0,4.0,False,12
